date,shift,hour,hourtime,trucks,truck_class,digger,digger_class,pit,material_type,std_material_tonnage,std_material_volume,actual_tonnage_payload,distance_empty_meter,distance_loaded_meter,traveling_time_seconds,waiting_time_seconds,spotting_time_seconds,loading_time_seconds,hauling_time_seconds,queued_time_seconds,backing_time_seconds,tipping_time_seconds,shovel_hang_time_seconds
6/25/2020,Night,20,8:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,153.6,2885,2527,298,16,42,178,559,3,32,28,120
6/25/2020,Night,20,8:40 PM,RD0020,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,139.7,3390,3256,643,5,9,94,747,3,29,41,151
6/25/2020,Night,20,8:40 PM,RD0015,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,151.2,2569,2569,322,164,18,110,539,4,31,36,0
6/25/2020,Night,21,9:40 PM,RD0027,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,135.8,2918,2700,339,5,10,98,509,5,28,33,126
6/25/2020,Night,20,8:40 PM,RD0074,CAT789,EX017,H3600,Pit-B,Waste,205,81,208.8,2662,2662,301,280,10,112,488,4,30,34,0
6/25/2020,Night,20,8:40 PM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,161.3,3610,3610,510,30,17,104,714,1,32,44,0
6/25/2020,Night,20,8:40 PM,RD0087,CAT789,EX010,H5500,Pit-C,Waste,205,81,195.5,1336,1336,222,5,6,122,242,3,27,30,143
6/25/2020,Night,20,8:40 PM,RD0057,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,151.4,2569,2703,360,3,13,105,610,0,0,31,47
6/25/2020,Night,20,8:40 PM,RD0065,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,151.4,3390,3256,459,255,16,172,717,5,23,22,0
6/25/2020,Night,20,8:40 PM,RD0090,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,149,2569,2569,289,53,15,96,505,5,37,36,0
6/25/2020,Night,20,8:40 PM,RD0085,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,151.4,1516,1516,284,3,11,154,346,0,31,33,283
6/25/2020,Night,20,8:40 PM,RD0058,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,151.8,485,1412,85,1,20,99,239,3,25,30,22
6/25/2020,Night,20,8:40 PM,RD0043,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,156.2,2379,2379,336,38,22,252,558,79,25,34,91
6/25/2020,Night,20,8:40 PM,RD0033,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,164.8,1412,1412,209,50,12,128,269,4,35,34,0
6/25/2020,Night,20,8:40 PM,RD0004,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,151.9,2592,2592,360,147,13,99,614,4,30,40,0
6/25/2020,Night,23,11:40 PM,RD0066,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,167.5,2632,2741,358,88,0,104,623,1,34,28,0
6/25/2020,Night,23,11:40 PM,RD0105,CAT777D-COAL,EX019,R984,Pit-A,Coal,107,79.26,120.768,23649,23694,2328,134,3,247,2984,578,17,17,0
6/25/2020,Night,23,11:40 PM,RD0077,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,153.2,2702,2702,238,300,28,97,489,1,30,28,0
6/25/2020,Night,24,12:40 AM,RD0086,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,147.4,1346,1346,226,5,39,64,224,4,33,29,36
6/25/2020,Night,24,12:40 AM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,203.4,3782,3802,562,22,13,90,723,1,34,34,23
6/25/2020,Night,24,12:40 AM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,194.7,3795,3795,659,52,13,113,744,0,31,33,0
6/25/2020,Night,24,12:40 AM,RD0067,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,162.4,1414,1181,278,0,10,282,230,0,21,29,38
6/25/2020,Night,23,11:40 PM,RD0069,CAT789,EX015,H5500,Pit-C,Waste,205,81,198.8,3623,3777,399,40,13,98,756,1,35,35,0
6/25/2020,Night,24,12:40 AM,RD0006,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,158.7,3204,1991,338,2,16,96,259,0,66,33,141
6/25/2020,Night,19,7:40 PM,RD0018,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,136.2,2908,2918,371,3,9,98,468,2,41,28,25
6/25/2020,Night,24,12:40 AM,RD0046,CAT789,EX015,H5500,Pit-C,Waste,205,81,215.2,1653,1628,232,31,13,100,284,0,32,30,0
6/25/2020,Night,24,12:40 AM,RD0077,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,169.4,2393,2527,220,52,13,154,579,4,30,32,0
6/25/2020,Night,24,12:40 AM,RD0111,CAT789,EX017,H3600,Pit-B,Waste,205,81,199.6,2702,2702,288,47,16,144,490,5,35,33,0
6/25/2020,Night,23,11:40 PM,RD0014,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,148.2,3160,3325,342,4,18,97,772,1,25,34,29
6/25/2020,Night,24,12:40 AM,RD0080,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,166.1,2702,2702,266,18,20,97,503,5,25,25,172
6/25/2020,Night,24,12:40 AM,RD0065,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,167.8,2529,2529,415,3,12,124,606,0,32,28,45
6/25/2020,Night,24,12:40 AM,RD0011,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,172.1,2789,2655,434,134,16,108,573,4,29,40,0
6/25/2020,Night,24,12:40 AM,RD0013,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,164.8,3039,3204,332,171,13,99,768,0,41,34,0
6/25/2020,Night,24,12:40 AM,RD0084,CAT789,EX010,H5500,Pit-C,Waste,205,81,191.3,3961,1606,501,4,48,86,283,4,26,32,111
6/25/2020,Night,24,12:40 AM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,152.9,2130,2130,219,4,7,121,533,1,37,44,54
6/25/2020,Night,24,12:40 AM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,162.3,1455,1455,195,216,38,137,293,1,28,26,0
6/25/2020,Night,23,11:40 PM,RD0108,CAT777D-COAL,EX024,R984,Pit-A,Coal,107,79.26,97.3136,23434,19728,2346,0,17,585,3661,0,0,19,338
6/25/2020,Night,24,12:40 AM,RD0059,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,145.3,2840,3039,299,63,17,103,495,9,31,30,0
6/25/2020,Night,23,11:40 PM,RD0135,CAT777D-COAL,EX026,R984,Pit-B,Coal,107,79.26,107,20424,21245,1908,396,1,733,3058,395,1,1,0
6/25/2020,Night,24,12:40 AM,RD0051,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,153.9,2529,2395,388,5,7,122,496,4,37,25,116
6/25/2020,Night,24,12:40 AM,RD0058,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,170.2,2395,2395,390,7,0,115,583,0,28,33,0
6/25/2020,Night,24,12:40 AM,RD0087,CAT789,EX015,H5500,Pit-C,Waste,205,81,210,1653,1628,252,30,14,98,291,0,39,32,166
6/25/2020,Night,24,12:40 AM,RD0012,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,154.3,2741,2607,362,54,16,108,585,1,36,50,0
6/25/2020,Night,24,12:40 AM,RD0086,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,153.7,1346,1346,235,47,14,94,222,1,31,28,0
6/25/2020,Night,24,12:40 AM,RD0064,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,138.4,1429,1329,261,17,3,207,425,0,41,69,269
6/25/2020,Night,24,12:40 AM,RD0057,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,148.5,2655,2789,314,125,17,112,679,0,29,40,0
6/25/2020,Night,24,12:40 AM,RD0015,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,162.7,2730,2730,517,31,48,193,594,5,28,36,0
6/25/2020,Night,24,12:40 AM,RD0089,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,147.1,2655,2655,510,61,16,109,571,4,33,29,0
6/25/2020,Night,24,12:40 AM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,75.4045,1451,1538,275,159,9,147,352,4,5,28,0
6/25/2020,Night,24,12:40 AM,RD0085,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,136.9,2395,2395,390,4,14,118,514,1,31,30,0
6/25/2020,Night,24,12:40 AM,RD0109,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1538,1671,409,3,11,137,366,6,5,55,24
6/25/2020,Night,24,12:40 AM,RD0047,CAT789,EX010,H5500,Pit-C,Waste,205,81,197.1,3797,1831,464,30,49,72,306,0,42,42,0
6/25/2020,Night,24,12:40 AM,RD0030,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,154.8,3325,3325,391,187,11,122,803,1,36,38,0
6/25/2020,Night,24,12:40 AM,RD0056,CAT789,EX017,H3600,Pit-B,Waste,205,81,215.4,2702,2702,254,170,0,129,452,4,22,37,0
6/25/2020,Night,24,12:40 AM,RD0017,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,168.4,2789,2655,410,187,20,110,561,4,28,28,0
6/25/2020,Night,23,11:40 PM,RD0028,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,144.5,2607,2741,574,3,11,105,709,0,30,32,203
6/25/2020,Night,24,12:40 AM,RD0004,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,143.2,2864,2730,750,2,14,206,579,3,31,34,58
6/25/2020,Night,24,12:40 AM,RD0097,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1538,1641,310,116,14,139,474,8,5,108,0
6/25/2020,Night,24,12:40 AM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,130.7,2130,2130,217,2,10,97,510,4,32,29,175
6/25/2020,Night,24,12:40 AM,RD0019,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,147.3,2392,2466,339,2,9,223,533,2,29,36,257
6/25/2020,Night,24,12:40 AM,RD0055,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,168.5,1455,1455,185,96,22,121,280,2,33,36,0
6/25/2020,Night,24,12:40 AM,RD0023,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,140.7,1239,1268,282,4,12,214,280,4,38,30,196
6/25/2020,Night,24,12:40 AM,RD0029,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,157.3,1455,1455,144,199,0,79,312,1,39,41,0
6/25/2020,Night,24,12:40 AM,RD0031,CAT789,EX015,H5500,Pit-C,Waste,205,81,196.7,1868,3795,293,6,15,101,750,1,42,45,23
6/25/2020,Night,23,11:40 PM,RD0039,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,163.2,2529,2529,524,48,38,92,670,0,34,34,0
6/25/2020,Night,24,12:40 AM,RD0069,CAT789,EX015,H5500,Pit-C,Waste,205,81,202.8,1653,1628,240,84,10,103,249,0,36,32,0
6/25/2020,Night,24,12:40 AM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,156.6,2554,2554,297,4,11,132,557,1,48,24,98
6/25/2020,Night,24,12:40 AM,RD0060,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,130.2,3446,3487,575,99,62,82,686,0,29,25,0
6/25/2020,Night,24,12:40 AM,RD0043,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,156.4,2905,2730,733,5,13,204,585,3,31,31,299
6/25/2020,Night,24,12:40 AM,RD0038,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,165.8,2420,2420,329,41,14,194,540,1,30,31,0
6/25/2020,Night,24,12:40 AM,RD0036,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,130,2130,2130,202,3,11,94,500,2,28,26,285
6/25/2020,Night,24,12:40 AM,RD0084,CAT789,EX015,H5500,Pit-C,Waste,205,81,184.8,1628,1628,225,71,13,98,266,0,31,29,0
6/25/2020,Night,24,12:40 AM,RD0021,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,144.1,3456,3160,334,85,11,85,503,22,30,21,0
6/25/2020,Night,24,12:40 AM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,200.4,1653,1628,240,2,12,97,237,0,36,31,112
6/25/2020,Night,24,12:40 AM,RD0027,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,149.1,3325,3157,423,142,11,111,495,28,17,36,0
6/25/2020,Night,24,12:40 AM,RD0094,CAT789,EX010,H5500,Pit-C,Waste,205,81,205.4,3794,1637,434,28,49,75,200,1,37,30,0
6/25/2020,Night,24,12:40 AM,RD0026,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,155.5,2529,2529,435,1,13,114,568,1,33,30,102
6/25/2020,Night,24,12:40 AM,RD0049,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,151.5,2607,2741,346,21,13,104,555,0,35,31,64
6/25/2020,Night,24,12:40 AM,RD0066,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,137,2741,2607,360,41,13,94,517,4,33,34,0
6/25/2020,Night,24,12:40 AM,RD0009,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,134.7,3446,3312,534,166,34,118,688,4,30,34,0
6/25/2020,Night,24,12:40 AM,RD0007,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,149.2,3456,3160,358,5,11,104,482,32,26,47,106
6/25/2020,Night,24,12:40 AM,RD0008,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,139.5,2332,2332,334,8,8,226,470,35,27,103,156
6/25/2020,Night,24,12:40 AM,RD0015,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,123.3,3312,3421,510,66,14,104,642,0,30,28,0
6/25/2020,Night,24,12:40 AM,RD0017,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,147,2607,2741,414,5,16,87,554,0,33,28,49
6/25/2020,Night,24,12:40 AM,RD0026,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,148.4,3317,297,443,3,59,107,715,0,0,36,168
6/25/2020,Night,24,12:40 AM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,156,2130,2130,236,22,14,122,556,1,29,46,201
6/25/2020,Night,24,12:40 AM,RD0051,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,155,2730,2727,515,94,15,191,595,4,31,22,0
6/25/2020,Night,24,12:40 AM,RD0080,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,150.5,2420,2554,261,5,7,196,536,0,28,26,238
6/25/2020,Night,24,12:40 AM,RD0036,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,143.1,2130,2130,328,5,7,96,518,1,27,28,268
6/25/2020,Night,24,12:40 AM,RD0001,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,153.7,2739,2607,336,20,16,95,587,3,35,40,322
6/25/2020,Night,24,12:40 AM,RD0004,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,140.6,3312,3725,565,4,13,107,799,1,29,34,132
6/25/2020,Night,24,12:40 AM,RD0020,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,156.3,2864,2730,504,9,54,194,579,3,30,32,31
6/25/2020,Night,24,12:40 AM,RD0019,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,155.7,2643,2738,234,30,16,94,581,1,26,22,0
6/25/2020,Night,24,12:40 AM,RD0069,CAT789,EX015,H5500,Pit-C,Waste,205,81,196.5,1628,1628,201,5,12,98,261,0,35,38,36
6/25/2020,Night,24,12:40 AM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,203.6,1628,1640,195,5,11,104,242,0,37,36,79
6/25/2020,Night,24,12:40 AM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,215.9,1628,1628,210,4,8,96,251,0,31,29,42
6/25/2020,Night,24,12:40 AM,RD0089,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,147.6,3187,2727,454,109,16,167,577,5,29,28,0
6/25/2020,Night,24,12:40 AM,RD0012,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,151.8,2659,2738,345,43,16,94,766,0,28,40,0
6/25/2020,Night,24,12:40 AM,RD0057,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,162.4,2905,2734,121,3,48,172,575,3,32,39,28
6/25/2020,Night,24,12:40 AM,RD0084,CAT789,EX015,H5500,Pit-C,Waste,205,81,193.1,1628,1628,215,5,12,106,247,0,31,28,41
6/25/2020,Night,24,12:40 AM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,207,1628,1628,203,22,13,100,248,0,44,36,0
6/25/2020,Night,24,12:40 AM,RD0066,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,139.5,3720,3193,488,3,17,96,505,0,27,26,24
6/25/2020,Night,24,12:40 AM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,135.9,2130,2130,232,3,11,100,482,5,25,30,212
6/25/2020,Night,24,12:40 AM,RD0065,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,149.4,2741,2604,338,43,15,90,523,2,29,32,0
6/25/2020,Night,24,12:40 AM,RD0060,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,138.2,3358,3193,504,223,15,108,477,0,26,27,0
6/25/2020,Night,24,12:40 AM,RD0009,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,143.2,3784,3193,556,116,15,91,479,19,26,32,0
6/25/2020,Night,24,12:40 AM,RD0021,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,152.5,3193,3193,441,132,15,128,495,0,23,22,0
6/25/2020,Night,24,12:40 AM,RD0001,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,160,2623,2757,385,4,17,99,569,0,30,46,391
6/25/2020,Night,24,12:40 AM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,238.4,2554,2600,265,27,0,160,554,5,26,0,0
6/25/2020,Night,24,12:40 AM,RD0100,CAT789,EX015,H5500,Pit-C,Waste,205,81,199.2,1628,1628,240,134,19,98,273,0,41,28,0
6/25/2020,Night,24,12:40 AM,RD0069,CAT789,EX015,H5500,Pit-C,Waste,205,81,193.7,1628,1628,201,66,17,103,260,0,31,32,44
6/25/2020,Night,24,12:40 AM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,139.6,2140,2126,263,5,4,96,484,3,25,26,181
6/25/2020,Night,24,12:40 AM,RD0007,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,157.1,3193,3193,295,2,9,112,510,0,21,37,132
6/25/2020,Night,24,12:40 AM,RD0090,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,157.6,3433,3249,582,129,11,143,671,1,33,37,0
6/25/2020,Night,24,12:40 AM,RD0026,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,164.6,3356,3317,550,2,13,163,754,0,29,26,31
6/25/2020,Night,24,12:40 AM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,199.1,1628,1640,195,22,15,101,274,0,29,26,0
6/25/2020,Night,24,12:40 AM,RD0077,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,144.7,2381,2536,257,54,19,97,560,2,27,26,40
6/25/2020,Night,24,12:40 AM,RD0095,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,140.8,3323,3183,517,2,14,122,737,2,33,32,157
6/25/2020,Night,24,12:40 AM,RD0027,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,137.1,3193,3193,404,104,10,104,496,1,25,30,0
6/25/2020,Night,24,12:40 AM,RD0080,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,157.7,2600,2600,255,33,0,162,558,3,25,30,187
6/25/2020,Night,28,4:40 AM,RD0014,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,169.9,3046,3046,364,3,29,126,597,3,26,32,145
6/25/2020,Night,24,12:40 AM,RD0100,CAT789,EX015,H5500,Pit-C,Waste,205,81,208.7,1628,1640,223,5,13,100,295,0,40,28,30
6/25/2020,Night,24,12:40 AM,RD0017,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,141.6,2396,2396,303,4,8,244,491,4,29,35,478
6/25/2020,Night,24,12:40 AM,RD0020,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,158.9,2753,2732,325,10,0,191,581,3,29,34,109
6/25/2020,Night,24,12:40 AM,RD0004,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,159.2,2757,2623,359,52,17,91,583,5,31,42,0
6/25/2020,Night,24,12:40 AM,RD0008,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,134.1,3199,3183,409,2,30,126,653,2,31,29,68
6/25/2020,Night,24,12:40 AM,RD0036,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,155.7,2232,2127,209,3,10,103,506,3,24,26,171
6/25/2020,Night,24,12:40 AM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,215,1628,1628,212,23,15,97,264,0,43,34,0
6/25/2020,Night,24,12:40 AM,RD0022,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,150,2445,2396,338,11,13,288,536,3,29,37,0
6/25/2020,Night,24,12:40 AM,RD0019,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,157,2739,2611,301,10,17,100,506,1,23,24,0
6/25/2020,Night,24,12:40 AM,RD0051,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,162.9,2623,2757,350,4,14,97,564,0,33,20,165
6/25/2020,Night,24,12:40 AM,RD0084,CAT789,EX015,H5500,Pit-C,Waste,205,81,197.2,1628,1628,205,66,16,91,253,0,27,28,0
6/25/2020,Night,24,12:40 AM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,156.9,2127,2127,209,5,10,103,527,2,28,28,178
6/25/2020,Night,24,12:40 AM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,149.3,2483,2382,245,3,12,203,577,2,26,1,114
6/25/2020,Night,24,12:40 AM,RD0012,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,147.2,2396,2419,377,32,13,336,520,0,30,34,0
6/25/2020,Night,24,12:40 AM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,154.8,2127,2126,236,27,13,119,487,1,27,28,167
6/25/2020,Night,24,12:40 AM,RD0084,CAT789,EX015,H5500,Pit-C,Waste,205,81,205.9,1628,1628,199,76,13,90,252,0,28,30,0
6/25/2020,Night,24,12:40 AM,RD0008,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,177.6,2623,2611,345,2,17,83,506,0,23,29,131
6/25/2020,Night,25,1:40 AM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,205,1628,218,235,63,0,83,42,1,0,13,0
6/25/2020,Night,25,1:40 AM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,202.2,1630,1110,215,0,26,103,306,2,38,36,73
6/25/2020,Night,24,12:40 AM,RD0009,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,150.7,3193,3193,316,96,14,112,504,0,26,40,19
6/25/2020,Night,25,1:40 AM,RD0057,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,144,3183,3183,437,94,12,136,741,1,32,28,0
6/25/2020,Night,24,12:40 AM,RD0065,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,149,2623,2623,291,43,15,100,546,4,23,38,0
6/25/2020,Night,24,12:40 AM,RD0060,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,154,3193,3157,313,124,15,129,492,1,24,32,0
6/25/2020,Night,24,12:40 AM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,158.7,2140,2126,263,7,21,117,560,2,28,28,0
6/25/2020,Night,24,12:40 AM,RD0043,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,150.5,3211,2732,334,23,0,217,589,3,31,34,84
6/25/2020,Night,24,12:40 AM,RD0089,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,150.9,3183,2518,440,213,15,133,838,5,30,33,0
6/25/2020,Night,25,1:40 AM,RD0020,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,137.9,2623,2623,326,72,0,102,566,1,33,42,0
6/25/2020,Night,24,12:40 AM,RD0090,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,139,3183,2302,503,216,60,117,704,4,21,32,0
6/25/2020,Night,25,1:40 AM,RD0100,CAT789,EX015,H5500,Pit-C,Waste,205,81,188.7,1628,690,223,39,50,67,293,0,30,31,0
6/25/2020,Night,25,1:40 AM,RD0036,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,150.4,2127,2127,182,129,11,119,502,2,23,26,0
6/25/2020,Night,25,1:40 AM,RD0027,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,127.1,3193,3193,325,119,15,103,478,0,28,21,0
6/25/2020,Night,25,1:40 AM,RD0051,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,148.1,2466,2396,272,3,11,193,538,4,32,30,140
6/25/2020,Night,25,1:40 AM,RD0066,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,144.1,3015,3193,444,1,15,113,509,0,35,24,350
6/25/2020,Night,21,9:40 PM,RD0051,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,159.9,2600,2691,311,34,11,104,528,0,31,19,71
6/25/2020,Night,25,1:40 AM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,148,2127,2127,200,3,10,126,510,4,28,28,131
6/25/2020,Night,21,9:40 PM,RD0015,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,135.2,2781,2809,423,2,13,96,523,0,29,32,125
6/25/2020,Night,24,12:40 AM,RD0019,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,152.6,2643,2745,345,5,12,99,718,2,30,10,60
6/25/2020,Night,21,9:40 PM,RD0012,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,155.4,2615,2736,377,71,13,102,613,0,36,33,29
6/25/2020,Night,25,1:40 AM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,216.5,1662,1628,219,6,0,97,359,0,39,30,40
6/25/2020,Night,21,9:40 PM,RD0095,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,141.6,2615,2781,373,2,18,95,637,0,34,29,159
6/25/2020,Night,25,1:40 AM,RD0077,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,141.8,2127,2127,191,153,2,126,495,4,23,31,0
6/25/2020,Night,25,1:40 AM,RD0026,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,150.2,2757,2571,426,4,13,105,515,1,28,39,138
6/25/2020,Night,25,1:40 AM,RD0017,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,151,3317,3317,437,2,25,119,716,0,33,24,57
6/25/2020,Night,25,1:40 AM,RD0100,CAT789,EX015,H5500,Pit-C,Waste,205,81,212.2,1628,1731,210,29,14,100,331,1,34,32,0
6/25/2020,Night,25,1:40 AM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,164.3,2573,2600,205,6,3,153,577,3,33,25,127
6/25/2020,Night,25,1:40 AM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,152.6,2127,2127,192,4,9,126,502,2,30,28,34
6/25/2020,Night,25,1:40 AM,RD0095,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,141.7,2639,2623,918,8,0,102,548,4,38,37,370
6/25/2020,Night,25,1:40 AM,RD0036,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,173.6,2127,2127,178,81,9,162,544,2,24,24,0
6/25/2020,Night,25,1:40 AM,RD0022,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,143.8,2436,3183,650,7,23,116,714,2,35,34,106
6/25/2020,Night,25,1:40 AM,RD0043,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,147.8,4311,2396,115,4,1,274,533,2,34,32,118
